target,High,Low,Open,Close,Volume,Adj Close,Ativo Total,Ativo Circulante,Caixa e Equivalentes de Caixa AC,Aplicações Financeiras AC,Contas a Receber AC,Estoques AC,Tributos a Recuperar AC,Outros Ativos Circulantes AC,Ativo Realizavel Longo Prazo,Contas a Receber ACLP,Tributos Diferidos ACLP,Outros Ativos Não Circulantes ACLP,Investimentos,Imobilizado,Intangível,Passivo Total,Passivo Circulante,Obrigações Sociais e Trabalhistas PC,Fornecedores PC,Obrigações Fiscais PC,Empréstimos e Financiamentos PC,Outros PC,Passivo Não Circulante,Empréstimos e Financiamentos PNC,Outros PNC,Tributos Diferidos PNC,Provisões PNC,Participação dos Acionistas Não Controladores,Patrimônio Líquido,Capital Social Realizado,Reservas de Capital,Reservas de Lucros,Lucros/Prejuízos Acumulados
Good,11.690999984741213,8.754650115966799,10.909199714660645,9.82738971710205,58891654.33333334,8.210164388020834,11633611.0,6716181.0,1627759.0,1080497.8020568013,2038723.0,2590526.0,209620.0,194981.0,4151358.572428978,983570.0,30147.423546853766,69204.0,703413.0,112910.0,84768.0,11633611.0,3198908.0,119276.0,307952.0,42441.0,1192836.0,1495207.0,3149624.0,927139.0,2004094.0,35418.0,182973.0,264691.0,5020388.0,4509521.0,25917.0,216585.0,268365.0
Good,12.545599937438965,9.836480140686037,9.97284984588623,10.854700088500977,49493548.66666666,9.701048851013184,11822833.0,6813128.0,1661130.0,969605.7579139044,1955356.0,2747656.0,205009.0,190173.0,4154479.5376358866,935063.0,31142.261502280227,71421.0,675688.0,127117.0,86734.0,11822833.0,3103444.0,127860.0,310094.0,44119.0,1104765.0,1476396.0,3282428.0,1000596.0,2054602.0,34402.0,192828.0,264023.0,5172938.0,4509521.0,27548.0,217492.0,418377.0
Good,11.65470027923584,9.49102020263672,10.945599555969238,9.94556999206543,52799155.66666666,8.948898951212565,12327013.0,7120084.0,1763552.0,1149356.3887512716,1662025.0,3076734.0,229364.0,331204.0,4153652.0640508705,991402.0,42099.05687744519,74256.0,783477.0,139986.0,86188.0,12327013.0,2924359.0,110068.0,315109.0,57318.0,937050.0,1464483.0,3965167.0,1376590.0,2351052.0,40126.0,197399.0,253758.0,5183729.0,4509521.0,28977.0,645231.0,280761.01112589746
Good,14.25469970703125,9.845569610595703,9.845569610595703,13.054699897766113,70098980.66666667,10.627782503763834,13207493.0,7983596.0,2645684.0,1051940.3879484523,1607674.0,3221827.0,112275.0,327363.0,4147523.408036973,944044.0,34940.80749390551,88407.0,760616.0,140995.0,86673.0,13207493.0,2968415.0,122566.0,314761.0,51932.0,1023447.0,1413791.0,4825543.0,2254970.0,2335118.0,39334.0,196121.0,247807.0,5165728.0,4509521.0,30121.0,495803.0,130283.0
Good,14.772899627685547,10.236499786376953,14.772899627685547,10.945599555969238,63773763.0,11.01137638092041,14146798.0,7628824.0,793785.0,842509.3678101149,1487598.0,3302794.0,134867.0,1816327.0,4142093.213406486,922914.6464735074,2630.0963961644607,60211.0,1046428.0,226772.0,91394.0,14146798.0,2780400.0,139472.0,270255.0,64374.0,721987.0,1543751.0,5531490.0,2399830.0,2896601.0,38539.0,196520.0,229102.0,5605806.0,5079863.0,38174.0,178700.0,309069.0
Good,12.309300422668455,4.049769878387451,12.309300422668455,4.8463897705078125,5846134.333333332,3.0718386173248287,2658409.0,356545.0,187213.0,858974.0038343294,128875.0,7493.797420017136,34213.10357776047,40457.0,4167886.760983917,169010.0,46396.570548954885,140788.0,17603.0,1630588.0,310529.0,2658409.0,340793.0,30123.934606546216,60108.0,14189.0,112996.0,78882.0,330979.0,126110.0,200317.0,62031.089691027424,4552.0,13077.0,1973560.0,952747.0,958786.0,17849.0,44178.0
Good,19.998899459838867,4.716400146484375,4.766389846801758,6.5996198654174805,5922737.333333332,3.98661732673645,2733997.0,362490.0,187337.0,859067.146965177,130684.0,7399.756647526808,58818.20886308104,44469.0,4167865.426165058,160635.0,81887.99885943145,141148.0,16053.0,1711326.0,310035.0,2733997.0,253435.0,44273.70247004512,61126.0,21406.0,29999.0,85592.0,448348.0,254985.0,188891.0,155972.14091131327,4472.0,13019.0,2019195.0,952747.0,959593.0,17049.0,89806.0
Good,24.03860092163086,6.29964017868042,6.5996198654174805,9.249469757080078,22253668.0,5.531906922658283,3524295.0,1019340.0,796794.0,110565.25276068921,158897.0,673907.5277174525,75180.17954117156,63649.0,4163549.864410193,172840.0,123539.048236289,99847.0,14864.0,1875905.0,309729.0,3524295.0,317013.0,99270.6173013304,71333.0,17591.0,46645.0,108523.0,461943.0,235661.0,221337.0,146819.52255044525,4945.0,12679.0,2732660.0,1616833.0,960644.0,16668.0,138515.0
Good,32.14820098876953,8.262860298156737,9.096150398254396,10.466099739074707,28103001.66666667,6.622107187906902,3670946.0,1085193.0,827967.0,62091.44551476533,184846.0,521251.30005676614,52747.81269925741,72380.0,4162208.6208426957,169204.0,47485.21250786389,40889.0,15382.0,2022087.0,309475.0,3670946.0,394150.0,124662.63229531918,66762.0,24904.0,42046.0,127703.0,442084.0,230035.0,206538.0,242288.1064290598,5511.0,12073.0,2822639.0,1713434.0,961691.0,147514.0,62366.39370038491
Good,32.44820022583008,9.366129875183104,32.44820022583008,9.819439888000488,21031698.33333333,6.500950177510577,3824506.0,1208652.0,980467.0,106836.47435470678,158762.0,992723.8804488279,56381.60736026691,69423.0,4163888.663162566,171868.0,133502.60923278096,18551.0,14418.0,2073242.0,310206.0,3824506.0,409628.0,115888.16270122981,59843.0,23754.0,53548.0,137672.0,513921.0,323566.0,184619.0,75681.62213593602,5736.0,14670.0,2886287.0,1729820.0,962854.0,146873.0,46740.0
Good,12.52929973602295,9.949430465698242,12.52929973602295,11.199399948120117,15430483.666666664,7.2760047912597665,4040855.0,997526.0,784726.0,73818.57060454151,150708.0,261054.72314758072,24499.0,37593.0,4165023.868268239,35913.0,89665.68633953838,33386.0,2600157.0,18277.0,319837.0,4040855.0,380603.0,87970.83125455317,72464.0,31040.0,149585.0,127189.0,539639.0,253545.0,269813.0,16281.0,7683.12701967504,119013.0,3001600.0,1761662.0,909319.0,268184.0,62435.0
Good,12.449299812316895,10.666099548339844,11.166000366210938,11.366000175476074,12424040.333333336,7.776065667470295,4032890.0,804582.0,559467.0,493096.172397202,168683.0,5490.884498498631,40472.0,35960.0,4165802.7437269962,37044.0,38328.56212384477,33000.0,2749868.0,18218.0,319100.0,4032890.0,271756.0,16149.77920510892,88380.0,41312.0,46629.0,95110.0,626333.0,320036.0,285218.0,21079.0,20419.17888172051,121015.0,3013786.0,1761662.0,912062.0,219356.0,120706.0
Good,11.999300003051758,9.459460258483887,11.532699584960938,11.616000175476074,18259235.33333333,8.173100789388021,4229522.0,810503.0,532860.0,292800.4938077913,179108.0,732534.3630566031,66444.0,32091.0,4164272.380987124,36767.0,65755.77034648952,34950.0,2933555.0,18395.0,318218.0,4229522.0,293642.0,93849.33378030022,104117.0,57301.0,51089.0,80685.0,737035.0,402622.0,294005.0,40408.0,11094.191178623769,124344.0,3074501.0,1761662.0,906881.0,268460.0,137498.0
Good,13.062600135803224,11.045999526977539,11.595999717712402,12.755900382995605,15499483.333333336,8.569594383239746,4703944.0,978539.0,527392.0,30951.0,201024.0,146573.0,35642.0,36957.0,4164737.780890076,44521.0,61938.121918111145,33927.0,2999186.0,19812.0,317349.0,4703944.0,379000.0,32923.38504781081,108941.0,13194.0,67125.0,104698.0,1108584.0,801503.0,258946.0,48135.0,12286.784688832777,127468.0,3088892.0,1740646.0,934145.0,414101.0,81008.53704764921
Good,14.815799713134766,11.616000175476074,12.755900382995605,14.215900421142578,24106873.33333333,9.532693862915039,4844114.0,989991.0,627150.0,27884.0,177166.0,91236.0,26971.0,39584.0,4162196.977182271,38551.0,88170.09538860785,33808.0,3128083.0,19497.0,321582.0,4844114.0,395007.0,20624.908840102238,118571.0,14899.0,68335.0,108130.0,1331045.0,724587.0,540138.0,66320.0,14137.311392682579,176.0,3117886.0,1740646.0,839433.0,414228.0,123579.0
Good,16.75,14.133299827575685,16.63330078125,16.139999389648438,37019700.0,11.674873669942222,6388283.0,716432.0,154519.0,92177.0,236873.0,163638.0,2841.0,66384.0,4158250.882305078,54139.0,11085.0,45290.0,4831886.0,35202.0,343743.0,6388283.0,416561.0,180593.50962809002,94421.0,36062.0,202398.0,83680.0,2072947.0,1832404.0,103866.0,136677.0,52866.7595441046,206.0,3898569.0,2349434.0,748244.0,718623.0,82268.0
Good,17.556699752807614,15.51669979095459,16.163299560546875,16.97330093383789,37057500.0,12.531052589416506,6424775.0,693010.0,141723.0,45621.0,259091.0,166529.0,2120.0,77926.0,4158237.9788007545,53009.0,12598.0,51712.0,4873077.0,34005.0,345761.0,6424775.0,445621.0,180552.30312433926,69361.0,19857.0,208444.0,87988.0,2034512.0,1801926.0,82969.0,149617.0,52735.82883737404,2834.0,3941808.0,2349434.0,768281.0,718857.0,105236.0
Good,19.709999084472656,16.32670021057129,16.936700820922848,16.70669937133789,34570300.0,13.896614074707033,6456863.0,700713.0,130508.0,70112.0,276344.0,157647.0,2814.0,63288.0,4158976.1259181574,51935.0,14113.0,52781.0,4891938.0,32971.0,347219.0,6456863.0,608010.0,177737.4452958936,76387.0,38090.0,356302.0,77260.0,1810061.0,1601549.0,51404.0,157108.0,43788.852658367534,2628.0,4036164.0,2349291.0,794083.0,719092.0,173698.0
Good,46.54999923706055,12.5600004196167,14.33329963684082,12.66670036315918,48361733.33333334,26.91303952534993,7014259.0,786435.0,159000.0,213312.0,267072.0,72527.0,10149.0,64375.0,4155036.2197842016,135422.0,16375.0,123887.0,5358701.0,30841.0,350438.0,7014259.0,540258.0,144943.3145862261,87864.0,47003.0,177025.0,112583.0,2286600.0,1996039.0,123155.0,167406.0,97045.91753498423,6142.0,4181259.0,2349059.0,778563.0,1053637.0,67434.61238191443
Good,18.906700134277344,12.329999923706055,12.66670036315918,18.246700286865234,53557100.0,13.94356028238932,7094249.0,832099.0,152755.0,301866.0,232590.0,71330.0,4392.0,69166.0,4153190.7699349006,136987.0,15493.0,134598.0,5379105.0,29872.0,350119.0,7094249.0,546242.0,162438.7160751826,94949.0,28980.0,196314.0,110216.0,2282280.0,1994258.0,116845.0,171177.0,16378.763830903401,6231.0,4259496.0,2349059.0,787142.0,1053637.0,69658.0
Good,22.156700134277344,19.3567008972168,20.156700134277344,21.066699981689453,40740600.0,18.29394721984864,7452967.0,1068436.0,123790.0,547072.0,254465.0,69815.0,7969.0,65325.0,4157168.511401322,120547.0,14509.0,130233.0,5506549.0,30190.0,348472.0,7452967.0,469607.0,168989.75963541234,88376.0,29319.0,194214.0,76357.0,2614537.0,2329306.0,114316.0,170915.0,114996.89265219626,6312.0,4362511.0,2349058.0,828837.0,1053637.0,130979.0
Good,22.209999084472656,18.049999237060547,21.066699981689453,19.79330062866211,36344100.0,18.150787989298504,7954446.0,897945.0,105647.0,361721.0,297249.0,47222.0,6560.0,79546.0,4158752.424820403,114982.0,14468.0,123727.0,6178102.0,30453.0,347649.0,7954446.0,717024.0,211024.80937427367,147526.0,39381.0,380778.0,67998.0,2781062.0,2501511.0,103471.0,176080.0,50934.24780662724,6190.0,4450170.0,2349058.0,830933.0,1270179.0,115890.0377974011
Good,23.14669990539551,17.053300857543945,22.886699676513672,19.0,65070800.0,19.192928949991863,8825800.0,1375582.0,53898.0,920261.0,241316.0,36382.0,57649.0,66076.0,4141786.7924000574,197381.76069254315,92842.01232655921,11852.0,6475161.0,83733.0,356418.0,8825800.0,518942.0,89214.27749934059,83698.0,40355.0,231672.0,68403.0,3010466.0,2750432.0,54083.0,205951.0,145009.2549373049,17078.0,5279314.0,2944514.0,800244.0,1400232.0,134324.0
Good,21.0,9.385000228881836,18.989999771118164,11.324999809265135,34613133.333333336,5.322325070699057,2182045.0,1502014.0,438517.0,511950.4831517044,365363.0,390933.0,98114.1141132822,307201.0,4160732.7847962356,140493.0,159504.4911127364,411234.97515928064,26947.679702842393,463975.0,75563.0,2182045.0,1164829.0,149626.42998158006,203515.0,186524.0,314999.0,156557.0,180996.0,122036.0,9419.0,80054.48437412761,49541.0,1.0,836219.0,393294.0,140711.0,161736.0,138836.0
Good,26.0,10.765000343322754,11.0600004196167,12.93000030517578,37684333.333333336,6.813532034556072,2110036.0,1388173.0,295562.0,568588.7710844394,373904.0,425819.0,130178.07692514491,292888.0,4160171.793117779,183762.0,205639.16654747564,381818.24874713033,10310.720748415923,455911.0,82190.0,2110036.0,1120834.0,127378.55141671843,218894.0,181648.0,325389.0,179594.0,200805.0,143320.0,12523.980259262858,297986.0794754232,57485.0,1.0,788396.0,401166.0,141968.0,160827.0,91981.0
Good,30.26000022888184,12.550000190734865,12.949999809265135,15.975000381469727,48563733.33333334,7.826123873392742,2255909.0,1496264.0,231761.0,472608.8896133312,435881.0,526655.0,82098.71207884575,301967.0,4157003.439732241,219338.0,99650.5977663593,185990.81526178445,5684.523251881679,455755.0,84552.0,2255909.0,1124322.0,118118.54408995544,222826.0,204165.0,476998.0,220157.0,185721.0,129638.0,118813.7452602886,190055.62820433674,56083.0,1.0,945865.0,402091.0,143299.0,161727.0,257100.0
Good,37.0,15.295000076293945,15.850000381469727,18.375,35423000.0,8.95670223236084,2741218.0,1716362.0,500294.0,574793.4989957492,452868.0,509551.0,116710.72069673229,253649.0,4160828.697255742,449860.0,188384.54898772706,496045.8742732528,24640.177162884895,492256.0,82740.0,2741218.0,1337082.0,153772.59225061472,255456.0,341306.0,569366.0,170954.0,264314.0,134992.0,9342.0,197451.0961478889,119980.0,1.0,1139821.0,404261.0,142979.0,611304.0,253695.7985232736
Good,36.310001373291016,15.895000457763672,36.310001373291016,18.049999237060547,26772600.0,9.087733268737793,2831291.0,1780037.0,567376.0,475449.760060983,380917.0,552414.0,51745.49723271068,279330.0,4162938.4502508407,489047.0,181558.59377047475,59339.80880348656,660500.391006887,483368.0,78839.0,2831291.0,1282127.0,112001.87369893861,229981.0,427014.0,484740.0,140392.0,263631.0,138545.0,9342.0,264541.4318931343,115744.0,1.0,1285532.0,407087.0,142371.0,613554.0,140203.0
Good,23.85000038146973,19.100000381469727,23.38500022888184,19.5,38700176.0,12.493512789408364,3460391.0,1990056.0,47228.0,575159.0,437213.0,675251.0,158969.0,96236.0,4150551.784646534,234558.02665819513,218820.0,528939.0,10364.891251140745,587092.0,135484.0,3460391.0,1303271.0,154250.0,315238.0,407921.0,347835.0,78027.0,984983.0,664522.0,121625.24281189068,295582.5750303793,320461.0,1.0,1172136.0,426962.0,153646.0,284074.0,339057.0
Good,20.850000381469727,15.395000457763672,19.684999465942386,16.0,60615003.33333334,10.742242813110352,3508253.0,1912436.0,57006.0,281789.0,480584.0,738712.0,233441.0,120904.0,4144097.898200163,4764.386425970231,192553.0,554420.0,22719.53306967087,703601.0,145243.0,3508253.0,1537257.0,161465.0,473757.0,395324.0,455100.0,51611.0,1015438.0,670393.0,16146.42125259885,71595.28430461441,345045.0,1.0,955557.0,427073.0,53425.0,284074.0,208377.0
Good,18.98500061035156,15.0600004196167,15.899999618530273,18.1299991607666,38471733.333333336,10.970418294270836,3793012.0,2203259.0,98208.0,417402.0,641872.0,688748.0,201620.0,155409.0,4150643.0621837648,220265.78742242235,189552.0,437013.0,10392.43453428027,800434.0,162754.0,3793012.0,1274719.0,132045.0,488980.0,446800.0,168962.0,37932.0,1268048.0,1017737.0,140545.0,281792.77494058834,109766.0,1.0,1250244.0,427073.0,57464.0,783342.0,288526.1503717561
Good,21.38999938964844,17.875,18.024999618530273,19.850000381469727,42030000.0,12.405486742655434,3871745.0,2262155.0,80221.0,507247.0,526317.0,767874.0,220846.0,159650.0,4149626.48376581,213148.1902041207,202618.0,445547.0,11196.219277176524,797525.0,163900.0,3871745.0,1692444.0,127293.0,466406.0,426025.0,136781.0,44771.0,1251196.0,987292.0,151274.0,292609.2471551858,112630.0,1.0,928104.0,427073.0,70891.0,448618.0,160648.81935287712
Good,17.020000457763672,10.875,15.600000381469727,11.510000228881836,57329066.66666666,12.35612646738688,8421579.0,4802900.0,1091470.0,1207459.0,1051901.0,835922.0,329409.0,286739.0,4145200.0678136265,1453149.839440272,492996.0,606741.0,40786.34549381176,1734688.0,784254.0,8421579.0,4177899.0,208114.0,814939.0,1075431.0,1764488.0,314927.0,3247295.0,2625683.0,237513.0,23775.0,360324.0,33628.850348824984,996385.0,427073.0,105637.0,604419.0,340737.1926217369
Good,14.699999809265135,11.140000343322754,11.454999923706055,14.505000114440918,47856000.0,12.518979708353676,7793576.0,4105784.0,617367.0,1171066.0,948879.0,847929.0,342075.0,178468.0,4148123.4993487736,52709.67962737967,446888.0,599184.0,37276.429744005036,1855737.0,785983.0,7793576.0,4051646.0,179788.0,759034.0,814412.0,1989701.0,308711.0,2540538.0,1913916.0,186767.0,24124.0,415731.0,45813.265458701455,1201392.0,427073.0,105951.0,598819.0,188974.0
Good,18.09499931335449,12.529999732971193,14.505000114440918,12.850000381469727,63013800.0,14.014187494913735,7737909.0,4056978.0,649817.0,974193.0,939884.0,860721.0,382036.0,250327.0,4143430.060235307,7149.835967582434,430508.0,609108.0,3212.5978718800807,1840345.0,800970.0,7737909.0,4474495.0,208233.0,867375.0,842835.0,2324833.0,231219.0,1905779.0,1281453.0,194858.0,25001.0,404467.0,33992.52001031008,1357635.0,427073.0,111362.0,574749.0,352481.0
Good,33.700000762939446,13.960000038146973,15.595000267028807,16.530000686645508,58261200.0,20.32943725585937,14957462.0,7056309.0,1693131.0,1977305.0,1507921.0,1243925.0,408041.0,225986.0,4145320.4447513325,422173.3301361849,344153.0,804717.0,31636.055691601003,2276674.0,4475609.0,14957462.0,6912005.0,366028.0,1553763.0,417792.0,4076669.0,480396.0,6410711.0,5255231.0,195127.0,422369.0,537984.0,681084.2276942676,1634746.0,427073.0,123177.0,1031160.0,31240.151303339186
Good,33.709999084472656,15.335000038146973,16.530000686645508,16.0,51983300.0,20.967360814412434,14189125.0,6189406.0,798628.0,1856460.0,1371903.0,1455113.0,456921.0,250381.0,4147125.7620167737,309898.44663113484,396036.0,807104.0,247218.76348640106,2237932.0,4558647.0,14189125.0,4083280.0,308976.0,1346760.0,409994.0,1582416.0,418423.0,8374216.0,7243723.0,198218.0,433841.0,498434.0,777565.7798122165,1731629.0,427073.0,111540.0,1048538.0,24388.0
Good,19.44499969482422,14.729999542236328,15.854999542236328,15.135000228881836,78872866.66666667,15.709154764811196,14324056.0,5852567.0,643563.0,1299540.0,1353288.0,1522843.0,435928.0,597405.0,4138020.2338099997,53840.33728979543,544470.0112576784,2318986.3275056775,480490.46065231354,2260403.0,4989690.0,14324056.0,3412867.0,336337.0,1384936.0,319279.0,1028315.0,324096.0,8658134.0,7512881.0,143547.0,449973.0,551733.0,469859.66393828054,2253055.0,427073.0,123634.0,1048538.0,56190.0
Good,32.090198516845696,27.44890022277832,28.94610023498535,30.922399520874023,6881329.0,26.712804794311523,8963224.503462458,5616237.0,1232219.0,711712.4682275015,2486401.0,1897617.0,570366.742246981,37672.15916699254,4183865.240863598,1835237.0,718108.094511298,373183.59102075757,117823.0,4830723.0,700717.0,8963224.503462458,3532461.0,222607.18869755234,2215420.0,84771.0,735367.0,418588.0,4236740.0,2685244.0,1551496.0,14033.200870478671,133177.53676729076,105060.0,5495988.0,4439816.0,578945.0,477227.0,239957.60469158305
Good,38.62639999389648,30.353500366210927,30.353500366210927,37.97669982910156,13034621.0,33.05632781982422,8993838.17027816,5922417.0,1725344.0,462091.9667137534,2540077.0,1656996.0,260670.95483765757,8126.443666236739,4182344.8538639112,1670482.0,249634.14719614683,216192.16285475378,136828.0,4817184.0,704539.0,8993838.17027816,4561653.0,249373.2018138501,1971236.0,107427.0,2003381.0,463300.0,3224933.0,1666849.0,1558084.0,264205.6085440652,153871.03069120066,101490.0,5635205.0,4691092.0,496316.0,221211.0,226586.0
Good,49.969398498535156,37.30720138549805,37.62699890136719,49.969398498535156,14342506.333333336,41.53817621866862,16229541.49840714,7881771.0,2153703.0,89203.00735532066,3280851.0,2443640.0,675825.5501825603,3577.0,4181953.956612837,1853654.0,1357552.9298865567,380680.8228489514,141188.0,5108548.0,1659928.0,16229541.49840714,6845223.0,230338.1247271329,3062555.0,142097.0,2210286.0,1413815.0,3485897.0,1736033.0,1749864.0,158041.4070899198,198254.04758420098,116851.0,6456679.0,5364412.0,504349.0,221211.0,366707.0
Good,68.40809631347656,56.01570129394531,64.98020172119139,59.23369979858398,13442255.0,54.88289769490561,16893266.5916055,8190430.0,1806826.0,75236.76142075582,3502050.0,2863280.0,707603.6569561671,18274.0,4182120.9976560464,2296667.0,1440406.19609256,371325.85579522984,195405.0,5502130.0,2087498.0,16893266.5916055,5838008.0,208083.5440374284,3406065.0,246789.0,1107625.0,949714.0,5678742.0,3380522.0,2298220.0,144588.76642948392,239039.42296555275,5673.0,6809406.0,5378062.0,527263.0,855405.0,48676.0
Good,65.62979888916016,53.3672981262207,58.16439819335938,62.94150161743164,17366590.333333332,54.271263122558594,17450859.21439895,8268970.0,1767393.0,16366.281550771475,3660248.0,2816066.0,734598.8085321051,25263.0,4181326.7787920097,2268979.0,1304238.5425638827,996436.7429958942,213751.0,5633694.0,2067457.0,17450859.21439895,5856800.0,211708.62303817915,3263749.0,282533.0,1306080.0,964003.0,5780325.0,3433467.0,2346858.0,60299.18549191843,582179.2986941804,8177.0,6877706.0,5573438.0,449142.0,813241.0,41885.0
Good,70.34690093994139,58.46419906616211,69.60739898681639,65.30210113525389,13629896.333333336,57.91014099121094,30228824.0,14881928.0,3587926.0,367229.0,4243157.0,4848072.0,1100986.0,52968.0,4167970.9280560063,592925.0,1358366.0,1228993.0,228859.0,6861785.0,4898144.0,30228824.0,10057987.0,530471.0,4864379.0,358375.0,3432539.0,736052.0,10463224.0,6123194.0,1657854.0,1312818.0,675517.0,2472067.0,7235547.0,6106434.0,364392.0,720197.0,-167513.0
Good,82.09010314941406,60.19540023803711,68.87329864501953,72.13249969482422,24153160.0,62.96256891886392,30423372.0,15295036.0,3963067.0,332307.0950656103,4909571.0,4816465.0,1347428.0,47213.0,4165435.311395609,612392.0,1180342.0,1093936.0,231548.0,6980859.0,4854800.0,30423372.0,9961613.0,645427.0,4475085.0,299925.0,3487192.0,903530.0,10685409.0,6685641.0,1975533.0,1102204.0,514574.0,2448751.0,7327598.0,6118232.0,370260.0,621237.0,72550.37804622858
Good,74.44200134277344,54.28689956665039,71.98259735107422,56.816200256347656,13740164.0,57.80085881551108,30952708.0,15438110.0,3574539.0,402749.18246986147,5127868.0,5097065.0,1411623.0,43050.0,4168328.4857518575,614959.0,1188548.0,1169134.0,242936.0,7144562.0,4904240.0,30952708.0,10219943.0,803087.0,4623002.0,238950.0,3495464.0,868425.0,10832744.0,6890376.0,1893366.0,1129190.0,529156.0,2443041.0,7456979.0,6129156.0,377342.0,416932.0,311849.0
Good,68.98329925537111,55.48659896850586,56.58629989624024,66.98380279541016,10198269.0,62.24693298339844,33769003.0,17276391.0,4969955.0,113475.16131873056,5717121.0,5552769.0,907702.0,23051.0,4170464.870745375,662854.0,1249687.0,1772025.0,253250.0,7358250.0,5026233.0,33769003.0,13501202.0,758663.0,6278757.0,332416.0,4917498.0,816510.0,10173378.0,6240900.0,1756076.0,1114873.0,680123.0,2469152.0,7625273.0,6129405.0,384342.0,1111526.0,383428.1102783692
Good,87.768798828125,65.13420104980469,67.18370056152344,86.97899627685547,11876473.0,73.90725962320964,32030167.0,15465684.0,3745811.0,351380.0954260695,5274634.0,5177976.0,1031675.0,20890.0,4169195.316400604,655150.0,1210605.0,1834880.0,258102.0,7436281.0,4976655.0,32030167.0,11445014.0,712236.0,4715630.0,198995.0,4653743.0,787716.0,10319666.0,6322131.0,1822014.0,1107392.0,700628.0,2464918.0,7800569.0,6129920.0,392128.0,1111929.0,166592.0
Good,91.6270980834961,73.50769805908203,86.96890258789062,79.99739837646484,10412229.666666666,75.78324127197266,33955039.0,16757631.0,5473383.0,147965.36822264295,5269323.0,4939249.0,889880.0,44856.0,4170009.343328313,636310.0,1185012.0,2220053.0,269450.0,7554011.0,5032297.0,33955039.0,11297303.0,836817.0,4569706.0,180175.0,4600168.0,801919.0,12150958.0,8210852.0,1740588.0,1103607.0,721071.0,2455737.0,8051041.0,6701571.0,202124.0,753919.0,393427.0
Good,90.777099609375,74.99759674072266,79.65740203857422,90.5470962524414,9276996.333333334,80.57310231526692,34757517.0,17183975.0,5550551.0,125426.23813197296,5493694.0,5184539.0,802197.0,38948.0,4170557.134123031,624591.0,1158838.0,2415807.0,366056.0,7733939.0,4941826.0,34757517.0,11893777.0,964663.0,4929404.0,162179.0,4711064.0,813117.0,12166054.0,8256658.0,1684797.0,1107538.0,751752.0,2476912.0,8220774.0,6701818.0,211231.0,753587.0,554138.0
Good,98.89679718017578,88.01719665527344,90.21710205078124,90.49710083007812,9797279.666666666,85.41941324869792,35396231.0,17250685.0,7086251.0,23719.07189821267,3430440.0,5759648.0,871021.0,36532.0,4170961.268533304,664896.0,1078842.0,2542993.0,362429.0,8114498.0,4975556.0,35396231.0,13955393.0,728970.0,6803240.0,650761.0,4211150.0,1286283.0,10372890.0,6281104.0,1708384.0,1137376.0,774361.0,2573226.0,8494725.0,6710035.0,228459.0,1556231.0,411084.85388640803
Good,59.0099983215332,40.900001525878906,50.93999862670898,41.86000061035156,27333666.66666667,45.57783126831055,47240999.0,24960000.0,11015000.0,23752.98660048078,3585000.0,8965000.0,1080000.0,158000.0,4171743.8234794703,723000.0,406000.0,3466000.0,407000.0,10377000.0,6543000.0,47240999.0,25273000.0,1023000.0,15508000.0,830000.0,3814000.0,3529000.0,8615999.0,4164000.0,649000.0,1184000.0,1396000.0,2998000.0,10353999.0,6806000.0,302000.0,3333000.0,96047.62822298342
Good,52.599998474121094,32.0,41.86000061035156,50.22000122070313,26187766.66666667,41.98588689168295,43484000.0,21076001.0,4448000.0,23704.06877180158,5659000.0,9161000.0,1229000.0,147000.0,4169919.902729947,755000.0,364000.0,3486000.0,439000.0,10419000.0,6567000.0,43484000.0,22692000.0,1001000.0,10849000.0,932000.0,6005000.0,2447000.0,7516000.0,3120000.0,640000.0,1148000.0,1437000.0,2951000.0,10325000.0,6806000.0,308000.0,3333000.0,-51000.0
Good,53.1500015258789,39.95000076293945,50.599998474121094,46.709999084472656,15879766.666666664,44.49356206258139,42034000.0,19448001.0,3716000.0,23826.509778123167,4655000.0,8943000.0,1547000.0,208000.0,4172019.2034026207,751000.0,330000.0,3624000.0,468000.0,10532000.0,6472000.0,42034000.0,21667000.0,1052000.0,10268000.0,729000.0,6114000.0,2246000.0,7484000.0,2894000.0,631000.0,1058000.0,1784000.0,2773000.0,10110000.0,6807000.0,313000.0,3331000.0,-326000.0
Good,57.43000030517578,45.61000061035156,46.849998474121094,53.099998474121094,18884900.0,49.265833536783845,41956000.0,19918000.0,3385000.0,23759.689225982613,4149000.0,7864000.0,1563000.0,2713000.0,4171260.43486595,776000.0,296000.0,3444000.0,488000.0,10603000.0,6039000.0,41956000.0,22328001.0,1111000.0,8520000.0,696000.0,6993000.0,1705000.0,6992000.0,2376000.0,609000.0,1039000.0,1831000.0,2617000.0,10019000.0,6808000.0,321000.0,3342000.0,-446000.0
Good,62.7400016784668,47.56000137329102,52.61000061035156,54.75,18569833.33333333,55.02153905232748,45217001.0,31651000.0,5112000.0,23736.58077379557,669000.0,4641000.0,674000.0,20458000.0,4173987.7662045783,612000.0,170000.0,1293000.0,339000.0,9182000.0,1908000.0,45217001.0,27581999.0,614000.0,7232000.0,254000.0,2957000.0,742000.0,5038000.0,2912000.0,608000.0,317000.0,1177000.0,2737000.0,9860000.0,6811000.0,331000.0,2718000.0,151622.88026058857
